[2024-05-02 08:25:58.382] [info]  [EleriumCommunicationLayer] Request - GET /categories - params: {"gameId":432,"classId":4471}
[2024-05-02 08:25:58.384] [info]  [EleriumCommunicationLayer] Request - GET /categories - params: {"gameId":432,"classesOnly":true}
[2024-05-02 08:25:58.385] [info]  [MeasurementServiceImpl] starting measurement game-dau
[2024-05-02 08:25:58.438] [info]  [ModpacksAppServiceImpl] Getting game 432 installed modpacks
[2024-05-02 08:25:58.456] [info]  [MinecraftInstallationServiceImpl] Minecraft install state: false
[2024-05-02 08:25:58.477] [info]  [MinecraftInstallationServiceImpl] Minecraft install state: false
[2024-05-02 08:25:58.581] [info]  [EleriumCommunicationLayer] Request - GET /categories - params: {"gameId":432,"classId":6}
[2024-05-02 08:25:58.623] [info]  [EleriumCommunicationLayer] Request - GET /categories - params: {"gameId":432,"classId":12}
[2024-05-02 08:25:58.667] [info]  [EleriumCommunicationLayer] Request - GET /categories - params: {"gameId":432,"classId":6552}
[2024-05-02 08:25:58.708] [info]  [EleriumCommunicationLayer] Request - GET /categories - params: {"gameId":432,"classId":17}
[2024-05-02 08:26:00.606] [info]  [MinecraftInstallationServiceImpl] Changing location to: /home/pascal/Documents/curseforge/minecraft
[2024-05-02 08:26:01.702] [info]  [MinecraftInstallationServiceImpl] Minecraft install state: true
[2024-05-02 08:26:04.808] [info]  [EleriumCommunicationLayer] Request - GET /games/432/versions - params: None
[2024-05-02 08:26:04.826] [info]  [EleriumCommunicationLayer] Request - GET /mods/search?classId=4471&gameId=432&pageSize=20&sortField=1&sortOrder=desc&index=0&clientCompatible=false - params: None
[2024-05-02 08:26:04.986] [info]  [EleriumCommunicationLayer] Request - GET /minecraft/modloader?includeAll=true - params: None
[2024-05-02 08:26:05.272] [info]  [WebAddonsServiceImpl] Got 20 search results for game 432. Page 1
[2024-05-02 08:26:08.415] [info]  [AnalyticsService] trackDailyUnique is unique: true
[2024-05-02 08:26:11.486] [info]  [EleriumCommunicationLayer] Request - GET /mods/search?classId=4471&gameId=432&pageSize=20&searchFilter=project%2520ozone%25202&sortField=1&sortOrder=desc&index=0&clientCompatible=false - params: None
[2024-05-02 08:26:11.761] [info]  [WebAddonsServiceImpl] Got 20 search results for game 432. Page 1
[2024-05-02 08:26:14.253] [info]  [GamesServiceImpl] Game instance changed: 5319a8d1-85ee-490e-8751-0e026f89b832 - ["AddedToDatabase"]
[2024-05-02 08:26:14.254] [info]  [GamesServiceImpl] Instance detected: Project Ozone 2: Reloaded (no flavor) - 5319a8d1-85ee-490e-8751-0e026f89b832 (/home/pascal/Documents/curseforge/minecraft/Instances/Project Ozone 2: Reloaded/)
[2024-05-02 08:26:14.284] [info]  [ProjectInstanceChangedEventHandler] Project instance 244939 - Project Ozone 2: Reloaded changed
[2024-05-02 08:26:17.219] [info]  [ProjectInstanceChangedEventHandler] Project instance 244939 - Project Ozone 2: Reloaded changed
[2024-05-02 08:26:17.220] [info]  [ProjectInstanceChangedEventHandler] Project instance 244939 - Project Ozone 2: Reloaded changed
